link,listing_title,listing_mileage,primary_price,deal_gauge,exterior_color,interior_color,drivetrain,mpg,fuel_type,transmission,engine,vin,stock_number,vehicle_history,seller_name,price_history,Cylinders,Liters,Boosted
https://www.cars.com/vehicledetail/68354985-9269-4bc5-ba16-0b6e060c1322/,2014 Mercedes-Benz C-Class C 350 4MATIC Sport,"87,325 mi.","$15,492",Great Deal $380 under,Black,Black,All-wheel Drive,19-27,Gasoline,7-Speed Automatic,3.5L V6 24V GDI DOHC,WDDGJ8JB5EG197228,U14606Z,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Colorado Auto Finders,"[('10/28/23', 'Listed', '$15,791'), ('11/09/23', '-$299', '$15,492')]",6,3.5,False
https://www.cars.com/vehicledetail/05119f13-34a5-4d8e-bd3e-066d16668181/,2020 Alfa Romeo Giulia Base,"47,748 mi.","$25,998",Great Deal $600 under,White,Red / Black,Rear-wheel Drive,24-33,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZARFAMAN5L7626783,6311,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Levis Auto Sales,[],4,2.0,True
https://www.cars.com/vehicledetail/4885f284-3f9e-47f2-95e2-1d664fa99374/,2021 Chevrolet Malibu LT,"66,314 mi.","$19,998",Good Deal $14 under,White,Black,Front-wheel Drive,29-36,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1G1ZD5ST1MF066410,6315,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Levis Auto Sales,[],4,1.5,True
https://www.cars.com/vehicledetail/8ea6292d-5dee-49b5-bb79-474618cfe491/,2019 Subaru Outback 2.5i Limited,"62,463 mi.","$23,998",This is a good deal.,Magnetite Gray Metallic,Gray,All-wheel Drive,25-32,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,4S4BSANC3K3322169,6314,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Levis Auto Sales,"[('9/12/23', 'Listed', '$24,998'), ('10/17/23', '-$1,000', '$23,998')]",4,2.5,False
https://www.cars.com/vehicledetail/0ecdcbd4-bc28-46c2-950c-252f619dddb4/,2023 Audi Q7 45 Premium Plus,"7,035 mi.","$54,749",,Mythos Black Metallic,Black,All-wheel Drive,19-25,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,WA1LCBF78PD006159,LPD006159,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Audi Denver,"[('9/13/23', 'Listed', '$68,574'), ('10/11/23', '-$9,825', '$58,749'), ('10/12/23', '-$2,000', '$56,749'), ('10/30/23', '-$1,000', '$55,749'), ('11/10/23', '-$1,000', '$54,749')]",4,2.0,True
https://www.cars.com/vehicledetail/a60b6526-a202-4597-8abf-7625756f1c90/,2021 Chevrolet Express 2500 Work Van,"57,338 mi.","$34,580",Good Deal $371 under,Summit White,Medium Pewter,Rear-wheel Drive,-,Gasoline,8-Speed Automatic,4.3L V6 12V GDI OHV,1GCWGAFP3M1223049,G7681,"{'Accidents or damage': 'At least 1 accident or damage reported', 'Clean title': 'Yes', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Len Lyall Chevrolet,"[('9/16/23', 'Listed', '$35,580'), ('11/07/23', '-$1,000', '$34,580')]",6,4.3,False
https://www.cars.com/vehicledetail/17ba3d18-aaeb-4770-89ce-3d7535af6f77/,2016 Subaru WRX Base,"55,280 mi.","$25,950",This is a fair deal. Why?,Lapis Blue Pearl,Black,All-wheel Drive,20-27,Gasoline,6-Speed Manual,2.0L H4 16V GDI DOHC Turbo,JF1VA1B68G9808246,KBB5305,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Custom Cars West,[],4,2.0,True
https://www.cars.com/vehicledetail/bcc44620-912a-4172-8cca-0ea72b4dd996/,2020 Kia Telluride EX,"62,558 mi.","$32,970","Great Deal $1,762 under",Everlasting Silver,Black,All-wheel Drive,19-24,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP3DHC7LG038402,PLG038402,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",McDonald Volkswagen,"[('9/13/23', 'Listed', '$36,570'), ('10/03/23', '-$1,000', '$35,570'), ('10/16/23', '-$600', '$34,970'), ('11/03/23', '-$1,000', '$33,970'), ('11/06/23', '-$1,000', '$32,970')]",6,3.8,False
https://www.cars.com/vehicledetail/cf45ef63-d929-43f8-96eb-d1827d4f2d92/,2020 Jeep Wrangler Unlimited Sport,"42,069 mi.","$33,970",This is a fair deal. Why?,Granite Crystal Clearcoat Metallic,Black,Four-wheel Drive,17-23,Gasoline,6-Speed Manual,3.6L V6 24V MPFI DOHC,1C4HJXDG5LW104050,PLW104050,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes', 'Open recall': 'At least 1 open recall reported'}",McDonald Volkswagen,"[('9/13/23', 'Listed', '$38,970'), ('10/03/23', '-$1,000', '$37,970'), ('10/16/23', '-$1,000', '$36,970'), ('11/01/23', '-$1,400', '$35,570'), ('11/06/23', '-$1,600', '$33,970')]",6,3.6,False
https://www.cars.com/vehicledetail/b1b61466-830f-47b0-8bde-4e344ffb6d9a/,2020 Volkswagen Passat 2.0T SEL,"18,121 mi.","$24,570",Great Deal $909 under,Deep Black Pearl Effect,Titan Black,Front-wheel Drive,23-34,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1VWCA7A33LC008542,TLC008542,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",McDonald Volkswagen,"[('9/13/23', 'Listed', '$26,570'), ('10/03/23', '-$800', '$25,770'), ('10/16/23', '-$200', '$25,570'), ('11/01/23', '-$600', '$24,970'), ('11/06/23', '-$400', '$24,570')]",4,2.0,True
https://www.cars.com/vehicledetail/0d1e81e2-380a-4138-9fc2-797bd1e2d062/,2011 Dodge Durango Citadel,"134,371 mi.","$14,995",This is a good deal.,Dark Charcoal Pearlcoat,Black/Tan,All-wheel Drive,13-20,Gasoline,"Automatic, 5-Spd w/Overdrive","HEMI 5.7L V-8 variable valve control, regular unleaded, engine w",1D4SE5GT4BC688838,688838,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Expert Motors,[],8,5.7,False
https://www.cars.com/vehicledetail/fbbdb6ce-7886-4e7a-95d7-20be3cd4c2ef/,2017 Jeep Grand Cherokee Overland,"88,976 mi.","$23,995",Good Deal $294 under,True Blue Pearlcoat,Light Frost/Brown,Four-wheel Drive,18-25,Gasoline,"Automatic, 8-Spd","Pentastar 3.6L V-6 DOHC, variable valve control, regular unleade",1C4RJFCG5HC900564,900564,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Expert Motors,[],6,3.6,False
https://www.cars.com/vehicledetail/baa0b8f9-c441-44f4-8115-44e03f6b06c7/,2015 Buick Enclave Premium,"126,260 mi.","$14,199",Great Deal $336 under,White Diamond Tricoat,Light Titanium w/Dark Titanium Accents,All-wheel Drive,16-22,Gasoline,Automatic,"3.6L V-6 gasoline direct injection, DOHC, variable valve control",5GAKVCKD7FJ306449,-306449,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes', 'Open recall': 'At least 1 open recall reported'}",Cars With Altitude,"[('9/13/23', 'Listed', '$16,299'), ('9/20/23', '-$200', '$16,099'), ('9/28/23', '-$100', '$15,999'), ('10/06/23', '-$200', '$15,799'), ('10/13/23', '-$500', '$15,299'), ('10/20/23', '-$100', '$15,199'), ('10/26/23', '-$400', '$14,799'), ('11/02/23', '-$500', '$14,299'), ('11/09/23', '-$100', '$14,199')]",6,3.6,False
https://www.cars.com/vehicledetail/d099df2b-ac0b-463d-8737-b74f057bc830/,2012 Volkswagen Beetle Base,"78,168 mi.","$12,399",Great Deal $906 under,Platinum Gray Metallic,Black,Front-wheel Drive,22-30,Gasoline,Automatic,"2L I-4 gasoline direct injection, DOHC, variable valve control,",3VWVA7AT9CM626312,-626312,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Cars With Altitude,"[('9/13/23', 'Listed', '$13,799'), ('9/20/23', '-$200', '$13,599'), ('9/28/23', '-$100', '$13,499'), ('10/06/23', '-$200', '$13,299'), ('10/20/23', '-$100', '$13,199'), ('10/26/23', '-$200', '$12,999'), ('11/02/23', '-$500', '$12,499'), ('11/09/23', '-$100', '$12,399')]",4,2,False
https://www.cars.com/vehicledetail/e718573d-52aa-4931-b856-82192a60f3d2/,2022 GMC Yukon XL SLT,"6,758 mi.","$68,969",This is a good deal.,Midnight Blue Metallic,Jet Black,Four-wheel Drive,15-19,Gasoline,10-Speed Shiftable Automatic,"EcoTec3 5.3L V-8 gasoline direct injection, variable valve contr",1GKS2GKD0NR271823,CS271823,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes', 'Open recall': 'At least 1 open recall reported'}",ClearShift,"[('9/13/23', 'Listed', '$72,791'), ('10/05/23', '-$794', '$71,997'), ('10/24/23', '-$2,000', '$69,997'), ('11/01/23', '-$1,028', '$68,969')]",8,5.3,False
https://www.cars.com/vehicledetail/af9cb23f-ecab-4b49-9dab-d81527817930/,2022 Ford Mustang GT Premium,"2,258 mi.","$42,969",,Oxford White,Black,Rear-wheel Drive,15-23,Gasoline,10-Speed Shiftable Automatic,"5L V-8 port/direct injection, DOHC, Ti-VCT variable valve contro",1FATP8FF3N5127036,CS127036,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",ClearShift,"[('9/13/23', 'Listed', '$46,994'), ('10/05/23', '-$1,410', '$45,584'), ('10/24/23', '-$1,587', '$43,997'), ('11/01/23', '-$1,028', '$42,969')]",8,5,False
https://www.cars.com/vehicledetail/0a3a4c05-444d-4058-8271-8dafea38f424/,2021 Lexus GX 460 GX 460 Premium,"19,460 mi.","$49,995",Good Deal $972 under,Nebula Gray Pearl,Black,Four-wheel Drive,15-19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX9M5300380,M5300380,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Lexus of Greenwood Village,"[('9/20/23', 'Listed', '$54,995'), ('10/04/23', '-$500', '$54,495'), ('10/10/23', '-$300', '$54,195'), ('10/18/23', '-$1,300', '$52,895'), ('10/26/23', '-$900', '$51,995'), ('11/01/23', '-$800', '$51,195'), ('11/09/23', '-$1,200', '$49,995')]",8,4.6,False
https://www.cars.com/vehicledetail/d5f5192c-d835-4de2-8481-4361d1442122/,2016 Hyundai Santa Fe Sport 2.4L,"90,675 mi.","$15,999",This is a good deal.,Frost White Pearl,Gray,All-wheel Drive,19-25,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,5XYZTDLBXGG340070,2320,"{'Accidents or damage': 'At least 1 accident or damage reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",AM Enterprise Automotive LLC,"[('9/13/23', 'Listed', '$16,500'), ('10/24/23', '-$501', '$15,999')]",4,2.4,False
https://www.cars.com/vehicledetail/a4c5b0b4-9ef0-4152-8e53-36e9caef646f/,2022 Toyota Highlander Limited,"28,823 mi.","$41,999",Good Deal $946 under,Wind Chill Pearl,Graphite,All-wheel Drive,20-27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDDZRBH4NS176195,NS176195,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes', 'Open recall': 'At least 1 open recall reported'}",AutoNation Chrysler Jeep Arapahoe,"[('9/13/23', 'Listed', '$44,801'), ('10/17/23', '-$1,102', '$43,699'), ('10/24/23', '-$1,000', '$42,699'), ('10/27/23', '+$699', '$43,398'), ('10/28/23', '-$2,193', '$41,205'), ('10/31/23', '+$1,494', '$42,699'), ('11/07/23', '-$700', '$41,999')]",6,3.5,False
https://www.cars.com/vehicledetail/901a6e91-6832-40e1-a1f0-08cec61dd33b/,2021 Cadillac Escalade Premium Luxury,"30,803 mi.","$79,296","Good Deal $1,261 under",Crystal White Tri-Coat,Parchment,Four-wheel Drive,14-19,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GYS4BKL9MR411005,SPLSL230140B,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Porsche Littleton,"[('9/13/23', 'Listed', '$83,396'), ('9/26/23', '-$1,879', '$81,517'), ('10/04/23', '-$121', '$81,396'), ('10/11/23', '-$1,000', '$80,396'), ('10/24/23', '-$212', '$80,184'), ('11/01/23', '-$785', '$79,399'), ('11/09/23', '-$103', '$79,296')]",8,6.2,False
https://www.cars.com/vehicledetail/4ec72ed1-200c-47f3-8fbc-cc473b8dd369/,2020 BMW M760 i xDrive,"35,600 mi.","$72,481","Great Deal $4,919 under",Black Sapphire Metallic,Black,All-wheel Drive,13-20,Gasoline,8-Speed Automatic,6.6L V12 48V GDI DOHC Twin Turbo,WBA7U6C00LBM63019,A4815,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Mike Ward Maserati,"[('9/13/23', 'Listed', '$73,981'), ('11/03/23', '-$1,500', '$72,481')]",12,6.6,True
https://www.cars.com/vehicledetail/e6ea4fd4-c182-4528-8c3d-0b738b1eb528/,2020 BMW M4 CS,"31,869 mi.","$68,981","Good Deal $1,433 under",Alpine White,Anthracite,Rear-wheel Drive,17-23,Gasoline,7-Speed Automatic with Auto-Shift,3.0L I6 24V GDI DOHC Twin Turbo,WBS3S7C03LFH12821,M80008,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Mike Ward Maserati,"[('9/13/23', 'Listed', '$72,981'), ('11/03/23', '-$3,000', '$69,981'), ('11/07/23', '-$1,000', '$68,981')]",6,3.0,True
https://www.cars.com/vehicledetail/2cacd886-1e88-44fc-b420-0930b5718d41/,2020 BMW X5 xDrive50i,"53,483 mi.","$45,589","Great Deal $2,695 under",Dark Graphite Metallic,Black,All-wheel Drive,16-22,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,5UXJU2C08L9B18587,A4816,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Mike Ward Maserati,"[('9/13/23', 'Listed', '$50,224'), ('11/03/23', '-$4,635', '$45,589')]",8,4.4,True
https://www.cars.com/vehicledetail/44088234-07f6-4db7-875e-326044a4c840/,2023 BMW X1 xDrive28i,"1,136 mi.","$44,221",This is a good deal.,Alpine White,Oyster,All-wheel Drive,25-34,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WBX73EF00P5V94809,M80009,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Mike Ward Maserati,"[('9/13/23', 'Listed', '$47,221'), ('11/03/23', '-$3,000', '$44,221')]",4,2.0,True
https://www.cars.com/vehicledetail/0e3794d1-a8f1-415f-a7f6-32b2d93f27be/,2020 Land Rover Range Rover Evoque R-Dynamic HSE,"49,426 mi.","$35,239",This is a good deal.,Kaikoura Stone,Ebony / Ebony,All-wheel Drive,21-26,Gasoline,Automatic,I4,SALZM2GX9LH029344,MPLH029344,"{'Accidents or damage': 'At least 1 accident or damage reported', 'Clean title': 'Yes', '1-owner vehicle': 'Yes', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",McDonald Mazda South,"[('9/13/23', 'Listed', '$38,739'), ('10/04/23', '-$500', '$38,239'), ('10/11/23', '-$1,000', '$37,239'), ('10/30/23', '-$1,000', '$36,239'), ('11/01/23', '-$500', '$35,739'), ('11/06/23', '-$500', '$35,239')]",4,,False
https://www.cars.com/vehicledetail/d89721fa-38a5-4785-918f-b8fd071deee3/,2008 Toyota Tacoma Double Cab,"171,880 mi.","$19,999",This is a fair deal. Why?,Blue,Gray,Four-wheel Drive,16-20,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,3TMLU42N48M016518,016518,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Momentum of Denver,[],6,4.0,False
https://www.cars.com/vehicledetail/0c9c588d-3348-416a-9744-bf0d8e66a8fa/,2022 Land Rover Defender 110 X-Dynamic SE,"6,175 mi.","$99,990",This is a fair deal. Why?,Santorini Black,Ebony,Four-wheel Drive,17-22,Gasoline,Automatic,V6,SALE27RU1N2068858,N2068858,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Land Rover Denver,"[('9/13/23', 'Listed', '$124,900'), ('9/30/23', '-$9,950', '$114,950'), ('10/14/23', '-$4,960', '$109,990'), ('11/02/23', '-$10,000', '$99,990')]",6,,False
https://www.cars.com/vehicledetail/d180f8ac-5b10-4b94-baea-e11119eb50b0/,2019 Toyota Tundra TRD Pro,"96,544 mi.","$39,999",This is a good deal.,Super White,Black,Four-wheel Drive,13-17,Gasoline,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TFDY5F13KX778231,KX778231,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",AutoNation Buick GMC Park Meadows,"[('9/13/23', 'Listed', '$41,999'), ('10/17/23', '-$1,000', '$40,999'), ('10/27/23', '-$1,230', '$39,769'), ('10/30/23', '+$1,230', '$40,999'), ('11/07/23', '-$1,000', '$39,999')]",8,5.7,False
https://www.cars.com/vehicledetail/afb2a39d-5b88-4adb-9f30-31a23868e567/,2020 Buick Encore GX Essence,"42,948 mi.","$23,999",This is a good deal.,Black Currant Metallic,Whisper Beige,All-wheel Drive,26-29,Gasoline,9-Speed Automatic,1.3L I3 12V MPFI DOHC Turbo,KL4MMGSL0LB114735,LB114735,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",AutoNation Buick GMC Park Meadows,"[('9/13/23', 'Listed', '$24,999'), ('10/17/23', '-$1,000', '$23,999'), ('10/27/23', '-$720', '$23,279'), ('10/30/23', '+$1,419', '$24,698'), ('11/07/23', '-$699', '$23,999')]",3,1.3,True
https://www.cars.com/vehicledetail/edbc5732-65eb-4e56-a8e7-52e22e197bd5/,2020 Mazda Mazda3 FWD w/Select Package,"35,519 mi.","$21,487",Good Deal $22 under,Jet Black Mica,Black,Front-wheel Drive,26-35,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM1BPACLXL1173975,S60035,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",The Sharpest Rides,"[('9/13/23', 'Listed', '$22,487'), ('10/27/23', '-$1,000', '$21,487')]",4,2.5,False
https://www.cars.com/vehicledetail/4f063ec2-dd1e-44eb-a809-ab7a1584c0bd/,2018 BMW 530 i xDrive,"63,181 mi.","$27,487",This is a good deal.,Blue,Black,All-wheel Drive,23-33,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBAJA7C57JWA71227,S60037,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",The Sharpest Rides,"[('9/13/23', 'Listed', '$28,487'), ('10/04/23', '-$1,000', '$27,487')]",4,2.0,True
https://www.cars.com/vehicledetail/24d5b047-2bbf-4279-a5a6-8dcc2b1aaa14/,2019 Mercedes-Benz GLC 300 4MATIC Coupe,"40,064 mi.","$39,500",This is a good deal.,Black,Black,All-wheel Drive,21-27,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDC0J4KBXKF669101,669101,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Automotive Imports,"[('9/13/23', 'Listed', '$41,000'), ('9/29/23', '-$1,000', '$40,000'), ('10/13/23', '-$500', '$39,500')]",4,2.0,True
https://www.cars.com/vehicledetail/d8b757f2-d13d-42aa-8d20-36e9869ab076/,2020 Toyota Tacoma SR,"48,838 mi.","$33,097",Good Deal -$133 under,White,Cement,Four-wheel Drive,18-22,Gasoline,6-Speed Automatic,3.5L V6 24V PDI DOHC,3TMCZ5AN6LM362541,R66071,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",Arapahoe KIA,"[('9/13/23', 'Listed', '$34,998'), ('10/17/23', '-$1,466', '$33,532'), ('11/10/23', '-$435', '$33,097')]",6,3.5,False
https://www.cars.com/vehicledetail/5fc1e6d3-6425-4393-a244-2ea73f9a6c10/,2022 Chevrolet Corvette Stingray w/2LT,"1,601 mi.","$84,998","Great Deal $3,046 under",Red,Black,Rear-wheel Drive,-,Gasoline,Automatic,6.2L V8 16V GDI OHV,1G1YB2D4XN5103189,21289037,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",CarMax South Broadway - Offering Express Pickup and Home Delivery,"[('8/24/23', 'Listed', '$99,998'), ('8/29/23', '-$1,000', '$98,998'), ('9/01/23', '-$1,000', '$97,998'), ('9/07/23', '-$1,000', '$96,998'), ('9/13/23', '-$1,000', '$95,998'), ('9/21/23', '-$1,000', '$94,998'), ('9/29/23', '-$1,000', '$93,998'), ('10/10/23', '-$1,000', '$92,998'), ('10/13/23', '-$1,000', '$91,998'), ('10/17/23', '-$2,000', '$89,998'), ('10/23/23', '-$1,000', '$88,998'), ('10/26/23', '-$1,000', '$87,998'), ('10/30/23', '-$1,000', '$86,998'), ('11/02/23', '-$1,000', '$85,998'), ('11/07/23', '-$1,000', '$84,998')]",8,6.2,False
https://www.cars.com/vehicledetail/0690fdd7-7a71-40c8-8b5e-e52260880e22/,2015 Honda Accord LX,"77,705 mi.","$14,990",Great Deal $802 under,-,-,Front-wheel Drive,27-36,Gasoline,Automatic,"2.4L I-4 gasoline direct injection, DOHC, i-VTEC variable valve",1HGCR2F38FA169333,169333,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",King Auto,"[('9/13/23', 'Listed', '$15,990'), ('10/14/23', '-$290', '$15,700'), ('10/27/23', '-$200', '$15,500'), ('10/29/23', '-$510', '$14,990')]",4,2.4,False
https://www.cars.com/vehicledetail/1fce88f3-0222-4b12-985f-9e54b215c0ad/,2015 Subaru Outback 3.6R Limited,"107,225 mi.","$14,990","Great Deal $1,347 under",-,-,All-wheel Drive,20-27,Gasoline,Automatic,"3.6L H-6 DOHC, variable valve control, regular unleaded, engine",4S4BSELC4F3333097,333097,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",King Auto,"[('9/13/23', 'Listed', '$15,900'), ('10/14/23', '-$200', '$15,700'), ('10/29/23', '-$200', '$15,500'), ('11/07/23', '-$510', '$14,990')]",6,3.6,False
https://www.cars.com/vehicledetail/2449b214-0067-4146-aa6a-a58caa061188/,2020 Kia Niro LX,"25,030 mi.","$17,500",,-,-,Front-wheel Drive,51-49,Gasoline,Automatic,"1.6L I-4 gasoline direct injection, DOHC, variable valve control",KNDCB3LC0L5369561,24462,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",King Auto,"[('9/13/23', 'Listed', '$18,900'), ('9/14/23', '-$1,000', '$17,900'), ('10/29/23', '-$400', '$17,500')]",4,1.6,False
https://www.cars.com/vehicledetail/0c97068b-d392-4f3f-ac15-32e70eb6fcde/,2016 INFINITI QX70 Base,"48,265 mi.","$19,900",,-,-,All-wheel Drive,16-22,Gasoline,Automatic,"VQ 3.7L V-6 VVEL DOHC, variable valve control, premium unleaded,",JN8CS1MW2GM751846,751846,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",King Auto,"[('9/13/23', 'Listed', '$21,900'), ('10/02/23', '-$910', '$20,990'), ('10/12/23', '-$1,090', '$19,900')]",6,3.7,False
https://www.cars.com/vehicledetail/1cd7b9bc-e414-4bff-a63d-348be85997c8/,2022 Nissan Pathfinder SV 4WD,"23,699 mi.","$33,900",This is a good deal.,-,-,Four-wheel Drive,21-27,Gasoline,Automatic,"3.5L V-6 gasoline direct injection, DOHC, variable valve control",5N1DR3BC4NC221974,221974,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}",King Auto,[],6,3.5,False
https://www.cars.com/vehicledetail/3901b10e-ab45-42fc-864f-0851a705864c/,2015 Jeep Wrangler Unlimited Sahara,"130,109 mi.","$23,900",This is a fair deal. Why?,-,-,Four-wheel Drive,16-20,Gasoline,Automatic,"3.6L V-6 DOHC, variable valve control, regular unleaded, engine",1C4BJWEG5FL567830,567830,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",King Auto,"[('9/13/23', 'Listed', '$24,990'), ('10/29/23', '-$1,090', '$23,900')]",6,3.6,False
https://www.cars.com/vehicledetail/5a4a7871-1fd6-4f88-a66f-a4fa1f8e948e/,2016 Nissan Frontier PRO-4X,"68,030 mi.","$19,990",,-,Graphite/White Stitching,Four-wheel Drive,16-21,Gasoline,Manual,"VQ 4L V-6 DOHC, variable valve control, regular unleaded, engine",1N6AD0EV4GN759211,759211,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",King Auto,"[('9/13/23', 'Listed', '$21,900'), ('9/21/23', '-$1,000', '$20,900'), ('10/27/23', '-$910', '$19,990')]",6,4,False
https://www.cars.com/vehicledetail/1dc9f8e8-532e-4c4a-828b-6518aa91f063/,2017 Mercedes-Benz AMG G 63 4MATIC,"59,902 mi.","$89,990",,-,-,All-wheel Drive,12-14,Gasoline,Automatic,"AMG 5.5L V-8 gasoline direct injection, DOHC, variable valve con",WDCYC7DF9HX268978,57384,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",King Auto,[],8,5.5,False
https://www.cars.com/vehicledetail/45a36cf7-77c4-4b3e-a3c6-ae1f832f61c9/,2015 Toyota Tacoma TRD Pro,"67,605 mi.","$24,900",,-,Graphite,Four-wheel Drive,16-21,Gasoline,Automatic,"4L V-6 DOHC, VVT-i variable valve control, regular unleaded, eng",5TFUU4EN1FX111531,111531,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",King Auto,"[('9/13/23', 'Listed', '$25,900'), ('9/21/23', '-$1,000', '$24,900')]",6,4,False
https://www.cars.com/vehicledetail/6b121626-c8be-4c33-809b-f46fe901851c/,2004 Chevrolet Express 2500 Base,"33,082 mi.","$19,900","Great Deal $1,096 under",-,-,Rear-wheel Drive,0-0,Gasoline,Automatic,"Vortec 4.8L V-8 regular unleaded, engine with 275HP",1GCGG25V641174214,174214,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",King Auto,"[('9/13/23', 'Listed', '$22,900'), ('9/14/23', '-$3,000', '$19,900')]",8,4.8,False
